id;nombre;TiposExamen_id;requiereAutorizacion;citaControl;codigoCups;codigoRips;concepto_id;edadFin;edadIni;estadoReg;tipoRadiologia_id;solicitaEnfermeria;centroCosto;cita1Vez;consentimientoInformado;cuentaContable;cupsCategoria;cupsGrupo;cupsSubgrupo;distribucionTerceros;duracion;finalidad;manejaInterfaz;nivelAtencion;resolucion1132;grupoQx_id;cantidadUvr;honorarios;cupsSubCategoria;tipoHonorario_id
244;CULTIVO PARA HONGOS MICOSIS PROFUNDA;1;N;0;901212;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
245;CULTIVO PARA HONGOS MICOSIS SUPERFICIAL;1;N;0;901213;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
247;CULTIVO PARA MICROORGANISMOS AEROBIOS EN MEDULA OSEA;1;N;0;901215;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
248;CULTIVO PARA MICROORGANISMOS ANAEROBIOS EN MEDULA OSEA;1;N;0;901216;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
249;CULTIVO PARA MICROORGANISMOS EN CUALQUIER MUESTRA DIFERENTE A MEDULA OSEA ORINA Y HECES;1;N;0;901217;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
250;CULTIVO PARA MICROORGANISMOS ANAEROBIOS DE CUALQUIER MUESTRA DIFERENTE A MEDULAOSEA;1;N;0;901218;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
273;Campylobacter spp CULTIVO;1;N;0;901241;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
274;Corynebacterium difteriae PRUEBA DE TOXIGENICIDAD;1;N;0;901242;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
276;Demodex EXAMEN DIRECTO;1;N;0;901302;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
277;Escherichia coli ENTEROPATOGENA EN MATERIA FECAL POR SEROTIPIFICACION;1;N;0;901303;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
278;EXAMEN DIRECTO FRESCO DE CUALQUIER MUESTRA;1;N;0;901304;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
279;EXAMEN DIRECTO PARA HONGOS (KOH);1;N;0;901305;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
280;EXAMEN DIRECTO PARA HONGOS CON CALCOFLUOR;1;N;0;901306;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
315;FACTOR VII DE LA COAGULACION [ESTABLE O PROCONVERTINA];1;N;0;902017;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
316;FACTOR VIII DE LA COAGULACION;1;N;0;902018;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
317;FACTOR VON WILLEBRAND;1;N;0;902019;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
318;FACTOR X [STUART POWER];1;N;0;902020;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
319;FACTOR XI [PTA];1;N;0;902021;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
320;FACTOR XII [FACTOR DE HAGEMAN DE CONTACTO];1;N;0;902022;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
321;FRAGILIDAD OSMOTICA DE ERITROCITOS;1;N;0;902107;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
322;FACTOR XIII [FSF FACTOR ESTABILIZANTE DE LA FIBRINA O TIEMPO DE LISIS COAGULO];1;N;0;902023;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
323;FIBRINOGENO;1;N;0;902024;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
341;EUGLOBULINA TIEMPO DE LISIS;1;N;0;902044;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
348;CRIOFIBRINOGENO;1;N;0;902052;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
360;CELULAS L.E.;1;N;0;902101;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
361;CUERPOS DE HEINZ PRUEBA DIRECTA;1;N;0;902102;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
365;ERITROPOYETINA;1;N;0;902106;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
366;GLUCOSA 6 FOSFATO DESHIDROGENASA CUALITATIVA;1;N;0;902108;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
367;GLUCOSA 6 FOSFATO DESHIDROGENASA CUANTITATIVA;1;N;0;902109;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
381;ERITROSEDIMENTACION [VELOCIDAD SEDIMENTACION GLOBULAR - VSG] MANUAL;1;N;0;902204;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
382;ERITROSEDIMENTACION [VELOCIDAD SEDIMENTACION GLOBULAR - VSG] AUTOMATIZADA;1;N;0;902205;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
383;EXTENDIDO DE SANGRE PERIFERICA ESTUDIO DE MORFOLOGIA;1;N;0;902206;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
395;EOSINOFILOS EN MOCO NASAL;1;N;0;902219;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
404;CALCULO BILIAR ANALISIS FISICO-QUIMICO CUANTITATIVO;1;N;0;903004;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
405;CALCULO RENAL ANALISIS FISICO-QUIMICO CUANTITATIVO;1;N;0;903005;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
909;Coccidioides ANTICUERPOS;1;N;0;906111;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
406;CATECOLAMINAS FRACCIONADAS O DIFERENCIADAS (ADRENALINA [EPINEFRINA] Y NORADRENALINA [NOREPINEFRINA]) EN ORINA DE 24 H;1;N;0;903007;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
408;CATECOLAMINAS FRACCIONADAS O DIFERENCIADAS (ADRENALINA [EPINEFRINA] Y NORADRENALINA [NOREPINEFRINA]) EN PLASMA;1;N;0;903008;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
409;CATECOLAMINAS TOTALES EN ORINA DE 24 H;1;N;0;903009;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
410;DEOXIPIRIDINOLINA;1;N;0;903011;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
411;DIOXIDO DE CARBON;1;N;0;903012;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
412;ESPERMOGRAMA COMPLETO;1;N;0;903013;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
413;ESTERASA PANCREATICA ENZIMA ALFA NAFTIL-BUTIRATO;1;N;0;903014;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
414;ESTERASA PANCREATICA ENZIMA ALFA NAFTIL-CLORACETATO;1;N;0;903015;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
415;FERRITINA;1;N;0;903016;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
416;FOSFATASA ALCALINA ISOENZIMA;1;N;0;903017;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
417;FOSFATASA ALCALINA TERMOESTABLE;1;N;0;903018;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
418;FRACCION EXCRETADA DE BICARBONATO;1;N;0;903019;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
183;ESTUDIO DE BIOLOGIA MOLECULAR EN ESPECIMEN DE RECONOCIMIENTO;1;N;0;898205;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
184;ESTUDIO DE CITOMETRIA DE FLUJO EN ESPECIMEN DE RECONOCIMIENTO;1;N;0;898206;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
13;HEMATOCRITO;1;N;0;902211;0;14;120;0;A;;.;;;;;;;;;;;;;;5;;;;
2;SOMATOMEDINA C;1;N;0;CUPS02;0;14;120;0;A;;;;;;;;;;;;;;;;23;25;;;
8;NEUTROFILOS;1;N;0;CUPS04;0;14;120;0;A;;;;;;;;;;;;;;;;23;25;;;
647;LEPTINA;1;N;0;904006;0;14;120;0;A;;.;;;;;;;;;;;;;;17;18;;;
1164;LEUCOCITOS CD45 LEUCOCITOS TOTALES SEMIAUTOMATIZADO O AUTOMATIZADO;1;N;0;906708;0;14;120;0;A;;.;;;;;;;;;;;;;;17;18;;;
1165;LEUCOCITOS CD45 LEUCOCITOS TOTALES POR INMUNOHISTOQUIMICA;1;N;0;906709;0;14;120;0;A;;.;;;;;;;;;;;;;;17;18;;;
1166;LEUCOCITOS MPO SEMIAUTOMATIZADO O AUTOMATIZADO;1;N;0;906710;0;14;120;0;A;;.;;;;;;;;;;;;;;17;18;;;
1167;LINFOCITOS B (CD19 Y CD20) SEMIAUTOMATIZADO O AUTOMATIZADO;1;N;0;906711;0;14;120;0;A;;.;;;;;;;;;;;;;;17;18;;;
1168;LINFOCITOS T CD3 SEMIAUTOMATIZADO O AUTOMATIZADO;1;N;0;906712;0;14;120;0;A;;.;;;;;;;;;;;;;;17;18;;;
1170;LINFOCITOS T CD4 SEMIAUTOMATIZADO O AUTOMATIZADO;1;N;0;906714;0;14;120;0;A;;.;;;;;;;;;;;;;;17;18;;;
1171;LINFOCITOS T CD4 POR INMUNOFLUORESCENCIA;1;N;0;906715;0;14;120;0;A;;.;;;;;;;;;;;;;;17;18;;;
561;CAPACIDAD DE COMBINACION DEL HIERRO;1;N;0;903812;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
562;CLORO;1;N;0;903813;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
563;CLORO EN ORINA DE 24 HORAS;1;N;0;903814;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
564;COLESTEROL DE ALTA DENSIDAD;1;N;0;903815;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
565;COLESTEROL DE BAJA DENSIDAD SEMIAUTOMATIZADO;1;N;0;903816;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
566;COLESTEROL DE BAJA DENSIDAD [LDL] AUTOMATIZADO;1;N;0;903817;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
567;COLESTEROL TOTAL;1;N;0;903818;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
568;CREATIN QUINASA (FRACCION MB) SEMIAUTOMATIZADA;1;N;0;903819;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
569;CREATIN QUINASA (FRACCION MB) AUTOMATIZADA;1;N;0;903820;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
570;CREATIN QUINASA TOTAL [CK-CPK];1;N;0;903821;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
571;CREATINA;1;N;0;903822;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
573;CREATININA EN ORINA DE 24 HORAS;1;N;0;903824;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
574;CUERPOS CETONICOS O CETONAS EN ORINA;1;N;0;903826;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
575;CUERPOS CETONICOS O CETONAS EN SANGRE;1;N;0;903827;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
576;DESHIDROGENASA LACTICA;1;N;0;903828;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
577;DESHIDROGENASA LACTICA ISOENZIMAS;1;N;0;903829;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
578;FOSFATASA ACIDA;1;N;0;903830;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
579;FOSFATASA ACIDA FRACCION PROSTATICA SEMIAUTOMATIZADA;1;N;0;903831;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
580;FOSFATASA ACIDA FRACCION PROSTATICA AUTOMATIZADA;1;N;0;903832;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
581;FOSFATASA ALCALINA;1;N;0;903833;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
582;FOSFATASA ALCALINA ESPECIFICA DE HUESO;1;N;0;903834;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
583;FOSFORO EN SUERO U OTROS FLUIDOS;1;N;0;903835;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
584;FOSFORO EN ORINA DE 24 HORAS;1;N;0;903836;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
585;FRACCION EXCRETADA DE SODIO;1;N;0;903837;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
586;GAMMA GLUTAMIL TRANSFERASA;1;N;0;903838;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
587;GASES ARTERIALES (EN REPOSO O EN EJERCICIO);1;N;0;903839;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
588;GLUCOSA EN ORINA;1;N;0;903840;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
589;GLUCOSA EN SUERO U OTRO FLUIDO DIFERENTE A ORINA;1;N;0;903841;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
590;GLUCOSA PRE Y POST CARGA DE GLUCOSA;1;N;0;903842;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
591;GLUCOSA PRE Y POST PRANDIAL;1;N;0;903843;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
592;GLUCOSA CURVA DE TOLERANCIA;1;N;0;903844;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
593;GLUCOSA TEST Oí SULLIVAN;1;N;0;903845;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
623;CREATININA EN ORINA PARCIAL;1;N;0;903876;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
627;CLORO EN ORINA PARCIAL;1;N;0;903880;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
628;CREATINA EN ORINA DE 24 HORAS;1;N;0;903881;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
630;GLUCOSA SEMIAUTOMATIZADA [GLUCOMETRIA];1;N;0;903883;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
642;CREATININA EN SUERO U OTROS FLUIDOS;1;N;0;903895;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
644;ENZIMA CONVERTIDORA DE ANGIOTENSINA;1;N;0;904002;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
674;ESTRIOL LIBRE;1;N;0;904505;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
675;ESTROGENOS (ESTRADIOL 17 BETA);1;N;0;904506;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
676;ESTRONA SEMIAUTOMATIZADO O AUTOMATIZADO;1;N;0;904507;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
677;GONADOTROPINA CORIONICA SUBUNIDAD BETA CUALITATIVA PRUEBA DE EMBARAZO EN ORINA O SUERO;1;N;0;904508;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
685;GLUCAGON;1;N;0;904701;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
706;CETOESTEROIDES 17;1;N;0;904804;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
707;CORTISOL DIFERENTES MUESTRAS;1;N;0;904805;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
708;CORTISOL (DOS MUESTRAS AM-PM);1;N;0;904806;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
709;CORTISOL LIBRE EN ORINA DE 24 HORAS;1;N;0;904807;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
710;DEHIDROEPINANDROSTERONA;1;N;0;904808;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
711;DEHIDROEPINANDROSTERONA SULFATO [EPINANDROSTERONA - DHEA-SO4] CADA MUESTRA;1;N;0;904809;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
712;DEOXICORTISOL 11;1;N;0;904810;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
714;CORTISOL AM;1;N;0;904812;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
715;CORTISOL PM;1;N;0;904813;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
717;GLOBULINA TRANSPORTADORA DE TIROXINA;1;N;0;904901;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
778;CIPROFLOXACINA AUTOMATIZADO;1;N;0;905414;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
779;FLUCONAZOLE AUTOMATIZADO;1;N;0;905415;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
780;CICLOSPORINA A O METABOLITOS SEMIAUTOMATIZADO O AUTOMATIZADO;1;N;0;905502;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
783;EVEROLIMUS SEMIAUTOMATIZADO O AUTOMATIZADO;1;N;0;905505;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
784;DIGITOXINA AUTOMATIZADO;1;N;0;905601;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
785;DIGITOXINA SEMIAUTOMATIZADO;1;N;0;905602;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
786;DIGOXINA AUTOMATIZADO;1;N;0;905603;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
787;DIGOXINA SEMIAUTOMATIZADO;1;N;0;905604;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
905;Cisticerco ANTICUERPOS Ig G SEMIAUTOMATIZADO O AUTOMATIZADO;1;N;0;906107;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
906;Cisticerco ANTICUERPOS Ig G CONFIRMATORIO MANUAL O SEMIAUTOMATIZADO;1;N;0;906108;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
907;Cisticerco ANTICUERPOS TOTALES;1;N;0;906109;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
910;Cryptococcus neoformans ANTICUERPOS MANUAL;1;N;0;906112;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
911;Entamoeba histolItica ANTICUERPOS SEMIAUTOMATIZADO O AUTOMATIZADO;1;N;0;906113;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
912;Entamoeba histolItica ANTICUERPOS MANUAL;1;N;0;906114;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
913;Giardia lamblia ANTICUERPO Ig A SEMIAUTOMATIZADO O AUTOMATIZADO;1;N;0;906115;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
949;Dengue ANTICUERPOS TOTALES;1;N;0;906209;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
950;Enterovirus ANTICUERPOS SEMIAUTOMATIZADO O AUTOMATIZADO;1;N;0;906210;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
951;Epstein-Barr ANTICUERPOS Ig A (CAPSULA EB-VCA-A) SEMIAUTOMATIZADO O AUTOMATIZADO;1;N;0;906211;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
952;Epstein-Barr ANTICUERPOS Ig G (CAPSULA EB-VCA-G) SEMIAUTOMATIZADO O AUTOMATIZADO;1;N;0;906212;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
953;Epstein-Barr ANTICUERPOS Ig G (NUCLEARES EBNA-G) SEMIAUTOMATIZADO O AUTOMATIZADO;1;N;0;906213;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
954;Epstein-Barr ANTICUERPOS Ig G (TEMPRANOS G) SEMIAUTOMATIZADO O AUTOMATIZADO;1;N;0;906214;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
955;Epstein-Barr ANTICUERPOS Ig M (CAPSULA EB-VCA-M) SEMIAUTOMATIZADO O AUTOMATIZADO;1;N;0;906215;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
956;Epstein-Barr ANTICUERPOS Ig M (NUCLEARES EBNA-M) SEMIAUTOMATIZADO O AUTOMATIZADO;1;N;0;906216;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
957;Epstein-Barr ANTICUERPOS Ig A (TEMPRANOS A) SEMIAUTOMATIZADO O AUTOMATIZADO;1;N;0;906217;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
1018;Coxsackie B ANTIGENO SEMIAUTOMATIZADO O AUTOMATIZADO;1;N;0;906312;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
1020;Entamoeba histolItica ANTIGENO SEMIAUTOMATIZADO O AUTOMATIZADO;1;N;0;906315;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
1021;Giardia lamblia MANUAL;1;N;0;906316;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
1053;CEMENTO INTERCELULAR ANTICUERPOS SEMIAUTOMATIZADO O AUTOMATIZADO;1;N;0;906412;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
1054;CENTROMERO ANTICUERPOS SEMIAUTOMATIZADO O AUTOMATIZADO;1;N;0;906413;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
1055;CITOPLASMA DE NEUTROFILOS ANTICUERPOS TOTALES [C-ANCA O P-ANCA] MANUAL O SEMIAUTOMATIZADO;1;N;0;906414;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
1056;CITOPLASMA DE NEUTROFILOS ANTICUERPOS TOTALES [C ANCA O P ANCA] AUTOMATIZADO;1;N;0;906415;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
1057;DEOXIRRIBONUCLEASA B AUTOANTICUERPOS [ANTI ADN B] AUTOMATIZADO;1;N;0;906416;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
1058;DNA n ANTICUERPOS SEMIAUTOMATIZADO O AUTOMATIZADO;1;N;0;906417;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
1059;DNA n ANTICUERPOS MANUAL;1;N;0;906418;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
1060;ESPERMATOZOIDES ANTICUERPOS AUTOMATIZADO;1;N;0;906419;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
1061;ESPERMATOZOIDES ANTICUERPOS MANUAL O SEMIAUTOMATIZADO;1;N;0;906420;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
1062;FACTOR ANTINUCLEO ANTICUERPOS SEMIAUTOMATIZADO O AUTOMATIZADO;1;N;0;906421;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
1063;FOSFOLIPIDOS ANTICUERPOS Ig G SEMIAUTOMATIZADO O AUTOMATIZADO;1;N;0;906422;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
1064;FOSFOLIPIDOS ANTICUERPOS Ig M SEMIAUTOMATIZADO O AUTOMATIZADO;1;N;0;906423;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
1155;GONADOTROPINA CORIONICA SUBUNIDAD BETA SEMIAUTOMATIZADO O AUTOMATIZADO;1;N;0;906625;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
1156;GONADOTROPINA CORIONICA SUBUNIDAD BETA FRACCION LIBRE SEMIAUTOMATIZADO O AUTOMATIZADO;1;N;0;906626;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
1211;EXPRESION DE PERFORINAS EN CELULAS NK SEMIAUTOMATIZADO O AUTOMATIZADO;1;N;0;906755;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
1225;EXPRESION DE CD40L EN LINFOCITOS T;1;N;0;906772;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
1226;EXPRESION DE HLA CLASE II EN LINFOCITOS T Y B A PARTIR DE LEUCOCITOS CD45+;1;N;0;906773;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
1227;EXPRESION DE IFNGR1 E IL12RB1 EN LINFOCITOS;1;N;0;906774;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
1228;EXPRESION INTRACELULAR DE SAP EN LINFOCITOS;1;N;0;906775;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
1232;CAMPO OSCURO PARA CUALQUIER MUESTRA;1;N;0;906802;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
1233;CELULAS ROJAS GLICOFORINA SEMIAUTOMATIZADO O AUTOMATIZADO;1;N;0;906803;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
1234;COMPLEJOS INMUNES CIRCULANTES SEMIAUTOMATIZADO O AUTOMATIZADO;1;N;0;906805;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
1235;COMPLEMENTO C1Q SEMIAUTOMATIZADO O AUTOMATIZADO;1;N;0;906806;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
1236;ELECTROFORESIS DE AMINOACIDOS EN ORINA;1;N;0;906807;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
1237;ELECTROFORESIS DE HEMOGLOBINA SEMIAUTOMATIZADO;1;N;0;906808;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
1238;ELECTROFORESIS DE HEMOGLOBINA AUTOMATIZADO;1;N;0;906809;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
1239;ELECTROFORESIS DE LIPOPROTEINAS SEMIAUTOMATIZADO Y AUTOMATIZADO;1;N;0;906810;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
1240;ELECTROFORESIS DE PROTEINAS DE LIQUIDO CEFALORRAQUIDEO [DETECCION DE BANDAS OLIGOCLONALES] SEMIAUTOMATIZADO Y AUTOMATIZADO;1;N;0;906811;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
1241;ELECTROFORESIS DE PROTEINAS SEMIAUTOMATIZADO Y AUTOMATIZADO;1;N;0;906812;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
1242;FACTOR INTRINSECO ANTICUERPOS SEMIAUTOMATIZADO Y AUTOMATIZADO;1;N;0;906813;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
1243;FAGOCITOSIS ESTUDIO;1;N;0;906814;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
1279;COMPLEMENTO SERICO C4 AUTOMATIZADO;1;N;0;906908;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
1280;FACTOR REUMATOIDEO SEMIAUTOMATIZADO O AUTOMATIZADO;1;N;0;906910;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
1288;COPROLOGICO POR CONCENTRACION;1;N;0;907003;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
1289;COPROSCOPICO;1;N;0;907004;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
1290;FROTIS RECTAL (IDENTIFICACION DE TROFOZOITOS);1;N;0;907005;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
1291;GRASAS NEUTRAS EN HECES [SUDAN III];1;N;0;907006;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
1298;COPROLOGICO SERIADO TRES MUESTRAS;1;N;0;907013;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
1299;COPROSCOPICO SERIADO TRES MUESTRAS;1;N;0;907014;0;14;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
