"codigohomologado","colvalorbase","fecharegistro","estadoreg","codigocups_id","concepto","tipostarifa_id"
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3007,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3008,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3009,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3010,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3011,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3013,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3014,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3015,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3016,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3018,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3019,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3020,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3021,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3022,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3023,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3025,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3026,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3027,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3028,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3029,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3030,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3031,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3032,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3033,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3034,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3035,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3036,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3037,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3038,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3039,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3040,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3041,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3042,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3043,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3044,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3045,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3046,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3047,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3048,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3049,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3050,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3051,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3052,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3053,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3054,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3055,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3056,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3057,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3058,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3059,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3060,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3061,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3062,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3063,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3064,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3065,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3066,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3067,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3068,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3069,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3070,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3071,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3072,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3073,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3074,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3075,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3076,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3077,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3078,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3079,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3080,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3081,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3082,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3083,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3084,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3085,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3086,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3087,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3088,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3089,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3090,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3091,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3092,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3093,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3094,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3095,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3096,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3097,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3098,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3099,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3100,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3101,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3102,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3103,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3104,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3105,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3106,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3107,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3108,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3109,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3110,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3111,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3112,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3113,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3114,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3115,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3116,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3117,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3118,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3119,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3120,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3121,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3122,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3123,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3124,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3125,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3126,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3127,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3128,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3129,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3130,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3131,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3132,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3133,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3134,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3135,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3136,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3137,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3138,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3139,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3140,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3141,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3142,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3143,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3144,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3145,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3146,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3147,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3148,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3149,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3150,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3151,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3152,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3153,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3154,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3155,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3156,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3157,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3158,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3159,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3160,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3161,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3162,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3163,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3164,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3166,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3167,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3168,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3169,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3170,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3171,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3172,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3173,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3174,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3175,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3176,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3177,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3178,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3180,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3181,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3183,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3184,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3185,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3187,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3188,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3189,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3190,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3191,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3192,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3193,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3194,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3195,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3196,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3197,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3198,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3199,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3200,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3201,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3202,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3203,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3204,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3205,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3206,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3207,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3208,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3209,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3210,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3211,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3212,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3213,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3214,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3215,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3216,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3217,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3218,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3219,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3220,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3221,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3222,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3223,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3224,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3225,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3226,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3227,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3228,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3229,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3230,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3231,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3232,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3233,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3235,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3236,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3237,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3238,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3239,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3240,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3241,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3242,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3243,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3244,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3245,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3246,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3247,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3248,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3249,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3250,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3251,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3252,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3253,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3254,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3255,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3256,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3257,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3258,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3259,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3260,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3261,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3262,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3263,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3264,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3265,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3266,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3267,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3268,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3269,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3270,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3271,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3272,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3273,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3274,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3275,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3276,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3277,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3278,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3279,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3280,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3281,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3282,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3283,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3284,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3285,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3286,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3287,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3288,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3289,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3290,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3291,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3292,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3293,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3294,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3295,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3296,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3297,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3298,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3299,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3300,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3301,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3302,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3303,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3304,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3305,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3306,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3307,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3308,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3309,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3310,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3311,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3312,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3313,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3314,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3315,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3316,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3317,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3318,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3319,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3320,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3321,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3322,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3323,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3324,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3325,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3326,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3327,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3328,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3329,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3330,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3331,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3332,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3333,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3334,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3335,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3336,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3337,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3338,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3339,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3340,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3341,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3342,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3343,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3344,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3345,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3346,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3347,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3348,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3349,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3350,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3351,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3352,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3353,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3354,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3355,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3356,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3357,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3358,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3359,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3360,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3361,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3362,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3363,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3364,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3365,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3366,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3367,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3368,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3369,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3370,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3371,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3372,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3373,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3374,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3375,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3376,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3377,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3378,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3379,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3380,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3381,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3382,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3383,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3384,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3385,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3386,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3387,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3388,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3389,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3390,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3391,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3392,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3393,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3394,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3395,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3396,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3397,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3398,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3399,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3400,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3401,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3402,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3403,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3404,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3405,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3406,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3407,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3408,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3409,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3410,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3411,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",3412,4,2
